host_name,host_short_desc,host_long_desc,database,database_short_desc,database_long_desc,schema_name,schema_short_desc,schema_long_desc,table_name,table_short_desc,table_long_desc,col_name,col_short_desc,col_long_desc
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPATF25,DWINT SEA3 - Trade Finance Prod - ADC File,,EADC,D/C Local account,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPATF23,DWINT SEA3 - Trade Finance Prod - ADC File,,EADC,D/C Local account,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAPF02,DWINT SEA3 - OPICS - FX,,EADC,D/C Local account,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAIN22,DWINT SEA3 - Insurance - ADC File,,EADC,D/C Local account,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAPF18,DWINT SEA3 - OPICS - FX,,EADC,D/C Local account,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,CFREFFS,Common Field Reference File,,EADESC,Event Description,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWOP2TFR,FTP DWINT Output Rates for EAS mainframe,,EAIDT,Inception Date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWIP1PGT,Purging Tool - Purging Parameters Table,,EALIN,Line EAS,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWREFF,MAIN Field Reference FILE,,EAM2,Amount Month 2,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPACB16,DWINT SEA3 - Commercial Bonds - ADC File,,EAMT,Amount 1,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAFA30,DWINT SEA3 - Factoring - ADC File,,EAMT,Amount 1,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPABH05,DWINT SEA3 - Brokerage - ADC File,,EAMT,Amount 1,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPASN25,DWINT SEA3 - Structured Notes - ADC File,,EAMT,Amount 1,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAPS26,DWINT SEA3 - OPICS Swaps Amounts,,EAMT,Amount 1,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAGP00,DWINT SEA3 - GL Products - ADC File,,EAMT,Amount 1,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPACS17,DWINT SEA3 - Custody System - ADC File,,EAMT,Amount 1,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPATF30,DWINT SEA3 - Trade Finance Prod - ADC File,,EAMT,Amount 1,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPACB23,DWINT SEA3 - Commercial Bonds - ADC File,,EAMT,Amount 1,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAOF04,SEA AMOUNT FILE  DAY04,,EAMT,Amount 1,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEP1TX,External Applications File Version #1,,EAMT7,Amount 7,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWIP0EAF,External Applications File - NEW,,EAMT8ID,Amount 8 ID,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWIP1APL,Application Codes Definitions,,EAMT8TY,Amount 8 Type,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWREFF,MAIN Field Reference FILE,,EAMTD,Description,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWIP1APL,Application Codes Definitions,,EAMV2TY,Amount & Value 2 Type,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWOP2BON,EAS-Bonds Application File,,EAORG,External cost center unit,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWZP2VAL,BALANCE VALUE     Master File,,EAORG,External cost center unit,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWIP1ERE,DWINT - Effective Interest rate - Contracts Except.,,EAORG,External cost center unit,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DMOP1NIN,MIS - M.I.S. Core Information,,EAORGL1D,Org. Level 1 Description,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,IGOTMMIS,MIS - M.I.S. Master Information (Backup),,EAORGL2,Org. Level 2,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DMOP1NIN,MIS - M.I.S. Core Information,,EAORGL2D,Org. Level 2 Description,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DMOP1MIS,MIS - M.I.S. Information,,EAORGL4,Org. Level 4,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DMOP2MIS,MIS - M.I.S. Core Information,,EAORGL9,Org. Level 9,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DMOP1NINT,MIS - M.I.S. Core Information,,EAORGL9,Org. Level 9,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPF14,DWINT SEA3 - OPICS - FX,,EAPL,Aplication number,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMIN06,DWINT SEA3 - Insurance - Master File               ',,EAPL,Application number,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMIF24,DWINT SEA3 - Invest Funds - Master File,,EAPL,Aplication number,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAIN27,DWINT SEA3 - Insurance - ADC File,,EAPL,Application number,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMOP17,DWINT SEA3 - OPICS - Master File                 ',,EAPL,Application number,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPF19,DWINT SEA3 - OPICS - FX,,EAPL,Aplication number,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPARR08,DWINT SEA3 - OPICS Repo Amounts,,EAPL,Aplication number,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMTR14,DWINT SEA3 - Treasury - Master File,,EAPL,Aplication number,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMLE30,DWINT SEA3 - Leasing - Master File,,EAPL,Aplication number,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,IGOTMMIS,MIS - M.I.S. Master Information (Backup),,EAPRD,External Product,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWOP5STC,Ratios Statistics Detail,,EAPRD,External Product,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWIP0MLN,DWINT MILLENET Clients,,EAPRD,External Product,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWIP0SLI,Balance Input Impairment Values  & Codes,,EAPRD,External Product,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DMOP1TMT,Time - Treasury Data Mart,,EAPRD,External Product,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWIP0SLX,Balance Input,,EAPRD,External Product,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWIP0SLY,Balance Input,,EAPRDR,String to Overraid,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWOP2EAI,Principal Information - EAS - Impairment,,EASGN,Balance Signal,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMCS17,DWINT SEA3 - Custody System - Master File,,EBRC,Branch number,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMSN30,DWINT:Structured Notes :SEA3 - Master file,,EBRC,Branch number,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPD07,DWINT SEA3 - OPICS Deposits & Loans Master,,EBRC,Branch number,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMBM02,DWINT:Bonds:SEA3 - Master file,,EBRC,Branch number,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMLS,DWINT:Leasing:SEA3 - Master file,,EBRC,Branch number,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMLS09,DWINT:Leasing:SEA3 - Master file,,EBRC,Branch number,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMBW00,SEA3 - Master File - Black Rock Mutual Funds,,EBRC,Branch number,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMIN19,DWINT SEA3 - Insurance - Master File               ',,EBRC,Branch number,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPS29,DWINT SEA3 Master File Swaps (IRS),,EBRC,Branch number,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMGP22,DWINT SEA3 - GL Products - Master File,,ECCT,Cost center,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPM06,SEA3 - Master File - OPICS Cross Module,,ECCT,Cost center,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPATR03,DWINT SEA3 - Treasury - ADC File,,ECCT,Cost center,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMIN21,DWINT SEA3 - Insurance - Master File               ',,ECCT,Cost center,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAOP20,DWINT SEA3 - OPICS - ADC File,,ECCT,Cost center,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPO19,DWINT SEA3 - OPICS Options Master,,ECCT,Cost center,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPARR08,DWINT SEA3 - OPICS Repo Amounts,,ECCT,Cost center,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAPF01,DWINT SEA3 - OPICS - FX,,ECCT,Cost center,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPR12,DWINT SEA3 Master File Forward Rate,,ECCT,Cost center,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMIN20,DWINT SEA3 - Insurance - Master File               ',,ECCT,Cost center,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPABM02,DWINT SEA3 - Bonds - ADC File,,ECCT,Cost center,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMFA11,DWINT SEA3 - Factoring - Master File,,ECCY,Currency code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPD17,DWINT SEA3 - OPICS Deposits & Loans Master,,ECCY,Currency code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMOF25,SEA MASTER FILE  DAY25,,ECCY,Currency code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMLS17,DWINT:Leasing:SEA3 - Master file,,ECCY,Currency code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPD19,DWINT SEA3 - OPICS Deposits & Loans Master,,ECCY,Currency code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMBH05,DWINT SEA3 - Brokerage - Master File,,ECCY,Currency code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAPE12,DWINT SEA3 - OPICS Fees Amounts,,ECCY,Currency code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMSN12,DWINT:Structured Notes :SEA3 - Master file,,ECCY,Currency code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPABH30,DWINT SEA3 - Brokerage - ADC File,,ECCY,Currency code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMGP01,DWINT SEA3 - GL Products - Master File,,ECCY,Currency code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPALS02,DWINT SEA3 - Leasing - ADC File,,ECCY,Currency code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAPS17,DWINT SEA3 - OPICS Swaps Amounts,,ECCY,Currency code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAIN11,DWINT SEA3 - Insurance - ADC File,,ECCY,Currency code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMBM31,DWINT:Bonds:SEA3 - Master file,,ECCY,Currency code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMSN19,DWINT:Structured Notes :SEA3 - Master file,,ECCY,Currency code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMTR26,DWINT SEA3 - Treasury - Master File,,ECCY,Currency code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAPF10,DWINT SEA3 - OPICS - FX,,ECCY,Currency code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMLS19,DWINT:Leasing:SEA3 - Master file,,ECCY,Currency code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAOP30,DWINT SEA3 - OPICS - ADC File,,ECCY,Currency code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMGP09,DWINT SEA3 - GL Products - Master File,,ECCY,Currency code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWOP3TFR,FTP DWINT Output Rates for EAS mainframe,,ECCY,Currency code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPABW28,SEA3 - Amount File - Black Rock Mutual Funds,,ECCY,Currency code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAPF01,DWINT SEA3 - OPICS - FX,,ECDT,Processing Date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAGP09,DWINT SEA3 - GL Products - ADC File,,ECDT,Processing Date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPD26,DWINT SEA3 - OPICS Deposits & Loans Master,,ECDT,Processing Date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMBH31,DWINT SEA3 - Brokerage - Master File,,ECDT,Processing Date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWIP0EAF,External Applications File - NEW,,ECDT,Processing Date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMBH24,DWINT SEA3 - Brokerage - Master File,,ECDT,Processing Date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMLE22,DWINT SEA3 - Leasing - Master File,,ECDT,Processing Date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPABW21,SEA3 - Amount File - Black Rock Mutual Funds,,ECDT,Processing Date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAIF13,DWINT SEA3 - Invest Funds - ADC File,,ECDT,Processing Date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMSN03,DWINT:Structured Notes :SEA3 - Master file,,ECDT,Processing Date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMTR30,DWINT SEA3 - Treasury - Master File,,ECDT,Processing Date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMBH14,DWINT SEA3 - Brokerage - Master File,,ECDT,Processing Date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPS11,DWINT SEA3 Master File Swaps (IRS),,ECDT,Processing Date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMTF17,DWINT:Trade Finance Products:SEA3 - Master file,,ECDT,Processing Date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMTF20,DWINT:Trade Finance Products:SEA3 - Master file,,ECDT,Processing Date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMCS20,DWINT SEA3 - Custody System - Master File,,ECDT,Processing Date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMBW22,SEA3 - Master File - Black Rock Mutual Funds,,ECDT,Processing Date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMIF00,DWINT SEA3 - Invest Funds - Master File,,ECLCIF,Cif number,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMCB19,DWINT SEA3 - Commercial Bonds - Master File,,ECLCIF,Cif number,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMIF22,DWINT SEA3 - Invest Funds - Master File,,ECLCIF,Cif number,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPS24,DWINT SEA3 Master File Swaps (IRS),,ECLCIF,Cif number,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMOP09,DWINT SEA3 - OPICS - Master File                 ',,ECLCIF,Cif number,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPABM20,DWINT SEA3 - Bonds - ADC File,,ECODE,Code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPARR08,DWINT SEA3 - OPICS Repo Amounts,,ECODE,Code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPATR15,DWINT SEA3 - Treasury - ADC File,,ECODE,Code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAPS26,DWINT SEA3 - OPICS Swaps Amounts,,ECODE,Code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPATF18,DWINT SEA3 - Trade Finance Prod - ADC File,,ECODE,Code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAPE06,DWINT SEA3 - OPICS Fees Amounts,,ECODE,Code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPACB02,DWINT SEA3 - Commercial Bonds - ADC File,,ECODE,Code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAPZ08,SEA3 - ADC File,,ECODE,Code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAPD03,DWINT SEA3 - OPICS Deposits & Loans Amounts,,ECODE,Code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAPS13,DWINT SEA3 - OPICS Swaps Amounts,,ECODE,Code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAPR02,DWINT SEA3 - OPICS Agreements Amounts,,ECODE,Code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPALE08,DWINT SEA3 - Leasing - ADC File,,ECODE,Code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPACB18,DWINT SEA3 - Commercial Bonds - ADC File,,ECODE,Code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAPM27,SEA3 - Amount File - OPICS Cross Module,,ECODE,Code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAIF26,DWINT SEA3 - Invest Funds - ADC File,,ECODE,Code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPAPS15,DWINT SEA3 - OPICS Swaps Amounts,,ECODE,Code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMBW15,SEA3 - Master File - Black Rock Mutual Funds,,ECTAB,Accrual base,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPZ23,SEA3 - Master File,,ECTAB,Accrual base,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMBW03,SEA3 - Master File - Black Rock Mutual Funds,,ECTAB,Accrual base,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMIF07,DWINT SEA3 - Invest Funds - Master File,,ECTAB,Accrual base,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPE15,DWINT SEA3 Master File Fees,,ECTAB,Accrual base,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMIF19,DWINT SEA3 - Invest Funds - Master File,,ECTAB,Accrual base,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMIN30,DWINT SEA3 - Insurance - Master File               ',,ECTAB,Accrual base,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPZ26,SEA3 - Master File,,ECTAF,Amortization frequency,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPR07,DWINT SEA3 Master File Forward Rate,,ECTAF,Amortization frequency,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMTR10,DWINT SEA3 - Treasury - Master File,,ECTAF,Amortization frequency,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPO21,DWINT SEA3 - OPICS Options Master,,ECTAF,Amortization frequency,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMTR20,DWINT SEA3 - Treasury - Master File,,ECTAF,Amortization frequency,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPE17,DWINT SEA3 Master File Fees,,ECTAF,Amortization frequency,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMSN27,DWINT:Structured Notes :SEA3 - Master file,,ECTAF,Amortization frequency,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPS30,DWINT SEA3 Master File Swaps (IRS),,ECTAF,Amortization frequency,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPS27,DWINT SEA3 Master File Swaps (IRS),,ECTAF,Amortization frequency,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPZ23,SEA3 - Master File,,ECTAS,Added spread,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPS12,DWINT SEA3 Master File Swaps (IRS),,ECTAS,Added spread,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPZ02,SEA3 - Master File,,ECTAS,Added spread,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMSN16,DWINT:Structured Notes :SEA3 - Master file,,ECTAS,Added spread,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMBM05,DWINT:Bonds:SEA3 - Master file,,ECTAS,Added spread,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMTF02,DWINT:Trade Finance Products:SEA3 - Master file,,ECTAS,Added spread,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMBW09,SEA3 - Master File - Black Rock Mutual Funds,,ECTAS,Added spread,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPR27,DWINT SEA3 Master File Forward Rate,,ECTAS,Added spread,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMOP28,DWINT SEA3 - OPICS - Master File                 ',,ECTAS,Added spread,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMSN15,DWINT:Structured Notes :SEA3 - Master file,,ECTAS,Added spread,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMCS20,DWINT SEA3 - Custody System - Master File,,ECTAS,Added spread,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMIF04,DWINT SEA3 - Invest Funds - Master File,,ECTAS,Added spread,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMTR06,DWINT SEA3 - Treasury - Master File,,ECTAS,Added spread,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMGP10,DWINT SEA3 - GL Products - Master File,,ECTAS,Added spread,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMIN22,DWINT SEA3 - Insurance - Master File               ',,ECTAS,Added spread,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMBM14,DWINT:Bonds:SEA3 - Master file,,ECTBAN,Band,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMIN17,DWINT SEA3 - Insurance - Master File               ',,ECTBAN,Band,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPS07,DWINT SEA3 Master File Swaps (IRS),,ECTBAN,Band,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMSN03,DWINT:Structured Notes :SEA3 - Master file,,ECTBAN,Band,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMIN07,DWINT SEA3 - Insurance - Master File               ',,ECTCDT,Contract date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPZ12,SEA3 - Master File,,ECTCDT,Contract date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMTR08,DWINT SEA3 - Treasury - Master File,,ECTCDT,Contract date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMCS05,DWINT SEA3 - Custody System - Master File,,ECTCDT,Contract date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMFA08,DWINT SEA3 - Factoring - Master File,,ECTCDT,Contract date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMBH26,DWINT SEA3 - Brokerage - Master File,,ECTCDT,Contract date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMOF14,SEA MASTER FILE  DAY14,,ECTCDT,Contract date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPE25,DWINT SEA3 Master File Fees,,ECTCDT,Contract date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPE27,DWINT SEA3 Master File Fees,,ECTCDT,Contract date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPR29,DWINT SEA3 Master File Forward Rate,,ECTCDT,Contract date,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMTF30,DWINT:Trade Finance Products:SEA3 - Master file,,ECTCOL,Collateral code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMOP06,DWINT SEA3 - OPICS - Master File                 ',,ECTCOL,Collateral code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPS28,DWINT SEA3 Master File Swaps (IRS),,ECTCOL,Collateral code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMCB01,DWINT SEA3 - Commercial Bonds - Master File,,ECTCOL,Collateral code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPS17,DWINT SEA3 Master File Swaps (IRS),,ECTCOL,Collateral code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMCB17,DWINT SEA3 - Commercial Bonds - Master File,,ECTCOL,Collateral code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMTR30,DWINT SEA3 - Treasury - Master File,,ECTCOL,Collateral code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMPD09,DWINT SEA3 - OPICS Deposits & Loans Master,,ECTCOL,Collateral code,
SomeHostName,,,YetAnotherDataBase,,,DWINTMILDBP,,,DWEPMTF25,DWINT:Trade Finance Products:SEA3 - Master file,,ECTCOL,Collateral code,
